x,y,z
10.615118185803063,29.60399302662043,943.7496542477967
10.615118185803063,29.126908141716598,-
8.759698105134488,26.908245387212617,708.1243183925806
8.759698105134488,26.4695603237394,696.5960722348092
8.759698105134488,26.308121558124853,692.3536076870621
8.759698105134488,25.489579351980993,670.8430598506692
8.759698105134488,26.215405758401918,689.9171204416151
8.759698105134488,25.747039549413927,677.6088806614717
8.759698105134488,not detected,not detected
8.759698105134488,not detected,not detected
8.759698105134488,25.07490112980854,659.9456917396556
8.759698105134488,not detected,not detected
8.264541039201362,not detected,not detected
8.264541039201362,26.654867798655054,-
8.94246231506029,not detected,not detected
9.441291676007333,26.884432948444037,762.4713190309659
8.529672714040696,26.03227945632467,667.1404712886841
8.529672714040696,not detected,not detected
8.529672714040696,27.109849680548553,694.7144353057597
8.03264834747713,25.60864569247595,618.1157365083828
8.03264834747713,26.011185704948115,627.8161236063166
8.03264834747713,not detected,not detected
8.03264834747713,25.258495827218713,609.6778442987992
8.03264834747713,not detected,not detected
8.03264834747713,26.018747931253515,627.9983577202225
8.825770875847017,25.016777187746708,663.3770305335067
8.825770875847017,27.267356444958622,722.9663211197658
8.766710210645163,26.13249556321974,-
9.204146047231166,25.484196380657306,704.6807961516691
9.204146047231166,not detected,not detected
9.204146047231166,25.20286417571872,696.9125280455363
9.204146047231166,26.20037267293484,724.45616972073
8.582453322473068,not detected,not detected
8.456725576617215,25.099287231254262,637.7733528502293
8.456725576617215,25.660048555183728,651.9999667415856
8.456725576617215,26.071211826142704,662.4312515906387
8.456725576617215,not detected,not detected
8.107922113222099,25.393166985740013,618.6574603852685
8.147429429744525,26.48495403991835,648.3528819707858
8.766798171763377,not detected,not detected
8.766798171763377,25.473528474649047,670.9638485797468
9.512538744846884,28.805904111558217,823.0518368246251
9.512538744846884,26.300310770172846,751.548175608349
9.512538744846884,27.569855322945514,787.7779508480269
9.66265670938795,28.09938552980024,815.5441483576088
9.66265670938795,27.190555300137547,789.1990048085744
9.66265670938795,28.997089008185554,841.5667499729911
9.66265670938795,27.769579443960733,805.9837393932065
9.66265670938795,28.274308544941466,820.614811495251
9.616609572812918,26.772287183447844,773.3758996433234
8.159289040943996,26.30709312510713,644.9415299043393
8.159289040943996,26.372075882528403,-
8.88596939705401,26.532818093753782,708.3094287960912
8.88596939705401,25.335306322938354,676.3862699518576
8.88596939705401,26.482375306506338,706.9647296047424
8.88596939705401,26.546575157676948,708.6761633431347
8.88596939705401,25.782840632771762,688.3165984957916
8.916416414868127,25.16579672836888,-
8.892137630826287,25.384124988834312,678.1573991164345
8.606080442406418,26.719738848110005,690.8566657807794
8.048979136106823,not detected,not detected
8.048979136106823,not detected,not detected
8.048979136106823,not detected,not detected
8.048979136106823,26.139693587441986,632.1935449286376
8.048979136106823,not detected,not detected
8.962517798546092,27.66397226440596,744.8165313946715
8.962517798546092,27.62050697417898,743.6478560828367
8.076652184017211,not detected,not detected
8.076652184017211,25.41309264227012,616.758130575468
8.12880962849554,not detected,not detected
8.12880962849554,25.18895933205069,615.2687654504688
8.12880962849554,27.71639787341583,676.9039657019077
8.280822398357605,not detected,not detected
8.280822398357605,27.449038877727343,682.9018478562198
8.289913279694325,not detected,not detected
8.289913279694325,25.250922709009096,628.9838784698485
8.289913279694325,not detected,not detected
8.289913279694325,25.52516001783034,635.8040889944031
8.289913279694325,not detected,not detected
8.289913279694325,25.74445485074187,641.2578944369681
8.289913279694325,not detected,not detected
8.289913279694325,not detected,not detected
8.289913279694325,not detected,not detected
8.62000697821671,not detected,not detected
8.62000697821671,27.848104525577885,721.1525660217691
8.62000697821671,not detected,not detected
8.62000697821671,25.75938844662144,667.1383244934151
8.62000697821671,25.215138923213047,653.0640204244007
8.135794055789551,25.115173651284916,613.9956415067385
8.135794055789551,not detected,not detected
8.135794055789551,not detected,not detected
8.135794055789551,not detected,not detected
8.354133220887002,not detected,not detected
8.823774567338674,not detected,not detected
8.34219577956821,not detected,not detected
8.34219577956821,not detected,not detected
8.34219577956821,not detected,not detected
8.3112329980531,not detected,not detected
8.3112329980531,not detected,not detected
8.281723782239133,not detected,not detected
8.281723782239133,not detected,not detected
8.281723782239133,25.07076706168504,623.8875034412034
8.281723782239133,not detected,not detected
8.281723782239133,not detected,not detected
8.756860362917894,not detected,not detected
8.756860362917894,26.973608723326006,709.6123752224495
8.756860362917894,25.057363213975542,-
8.152637138435649,25.199069336653213,617.3166055840419
8.152637138435649,not detected,not detected
8.344672651584906,25.619101072165012,642.3490362252548
8.344672651584906,26.435528962043804,662.7875066792429
8.344672651584906,not detected,not detected
8.344672651584906,not detected,not detected
8.344672651584906,25.14148000485439,630.3922618506316
8.578102225443503,25.836266681342188,665.8784101491199
8.736293421491112,not detected,not detected
8.736293421491112,25.458654228055472,668.2428203577336
8.406500382172016,25.852274693731406,652.981471278607
8.406500382172016,25.532928331995688,644.9277153426773
8.501098281455878,not detected,not detected
8.11879108514239,26.45452363789133,-
9.361010798628705,25.003694735791854,703.1795692820897
8.351803366101786,not detected,not detected
8.351803366101786,not detected,not detected
8.351803366101786,not detected,not detected
8.351803366101786,not detected,not detected
8.351803366101786,not detected,not detected
8.351803366101786,not detected,not detected
8.351803366101786,26.23720053505042,658.383819237165
8.196727813465003,not detected,not detected
8.054989966311474,not detected,not detected
8.054989966311474,not detected,not detected
8.362076334636274,25.53483788743082,641.572790821777
8.502148803990933,not detected,not detected
8.502148803990933,26.17434047400661,668.6144126689802
8.12850226305411,not detected,not detected
8.12850226305411,not detected,not detected
8.69545759617486,26.506034013359898,692.4462844178187
8.69545759617486,not detected,not detected
8.69545759617486,not detected,not detected
8.69545759617486,26.026212230680738,679.9294745227955
8.69545759617486,not detected,not detected
8.69545759617486,26.13098873449718,682.6627134608295
8.69545759617486,25.465165692226414,665.2938053689649
8.523680439606961,27.073474413967126,693.2969328835935
8.523680439606961,26.371441993787762,675.3452328600351
8.3488649549744,27.4113833895559,687.5618144452919
8.3488649549744,not detected,not detected
8.18499338137014,not detected,not detected
8.265184781821484,25.811145681590784,641.0016654665843
8.265184781821484,not detected,not detected
8.265184781821484,not detected,not detected
8.185706002527217,not detected,not detected
8.185706002527217,not detected,not detected
8.523628346170192,26.14802117516898,669.6280434547863
8.523628346170192,26.06305730798263,667.4554421745366
8.523628346170192,25.364715469550944,649.5982233064179
8.190657110366995,not detected,not detected
8.190657110366995,not detected,not detected
8.98526385878498,26.22534608326595,707.9249630382934
8.98526385878498,26.67204137840727,719.9659883122611
8.464158164187284,25.80782905915526,656.3246410929964
8.464158164187284,not detected,not detected
8.013323988014905,not detected,not detected
8.415646444330232,not detected,not detected
10.461748018653731,29.288173317629447,920.2164675270908
10.156829367864589,26.640106460011765,812.73704696826
10.228324781996756,28.650661062144657,880.1447996875712
9.82738045994271,27.903141638189663,823.6443667184767
10.125367696010974,28.064541575078522,853.491408002971
10.125367696010974,27.754723419092077,844.0803397581825
10.125367696010974,27.44815899598263,-
9.889717884771372,28.70089497299813,852.5312629702132
8.456205612775891,not detected,not detected
8.456205612775891,not detected,not detected
9.141915233159388,26.39641409770322,724.9413404217288
8.355845703859096,not detected,not detected
9.151428641773613,25.753097817450936,708.032910943054
9.151428641773613,28.20389084346134,775.317683422926
8.682442291708025,25.103826088246276,654.8875639368181
8.682442291708025,26.464844058292762,690.3384438855368
8.682442291708025,not detected,not detected
8.65235837865638,25.841260123140117,671.7635306244712
8.650459129617273,not detected,not detected
8.650459129617273,25.900419188475823,673.1515528895952
9.253853276108302,26.116877945860168,-
9.203179799296004,26.185340891149337,-
8.655388051621882,not detected,not detected
8.655388051621882,not detected,not detected
8.545572280969782,not detected,not detected
8.545572280969782,25.733491670912116,660.72223934654
8.545572280969782,not detected,not detected
8.545572280969782,25.907875161787704,665.1928595241956
8.545572280969782,27.032942396079715,694.0358896389749
9.571876118232472,28.66606497488763,824.1640682104817
8.858638269716666,not detected,not detected
8.465930773859055,not detected,not detected
8.465930773859055,26.61578063485319,676.9820690406566
9.928456335922036,28.02280043168506,835.6694514887268
9.928456335922036,27.570817201317706,822.2069641869131
9.928456335922036,27.487628959043303,819.7291716936625
9.600081300051007,26.9899777393171,778.3179417520332
9.600081300051007,27.753028905293927,800.2940014404619
9.600081300051007,26.99327086600778,778.4127846039189
8.982951131233223,26.832981000439805,724.118071096781
8.982951131233223,not detected,not detected
8.982951131233223,26.97055643992375,727.8255714460076
8.539457905832208,26.153129399701008,671.0006428435885
8.539457905832208,not detected,not detected
8.539457905832208,not detected,not detected
8.06847187054627,26.8323080683927,650.4871686149746
8.06847187054627,not detected,not detected
8.06847187054627,not detected,not detected
8.06847187054627,not detected,not detected
8.06847187054627,25.660125178706295,622.1139945972635
8.168832309470563,not detected,not detected
8.168832309470563,not detected,not detected
8.168832309470563,not detected,not detected
8.168832309470563,not detected,not detected
9.098760705480414,25.666103004263867,701.5891884340266
8.691914416481263,not detected,not detected
8.691914416481263,not detected,not detected
8.691914416481263,26.50976686659955,692.2618744160618
8.691914416481263,26.508400646170603,692.2262492029345
8.691914416481263,26.210931215274442,684.469512698328
8.67008061054925,not detected,not detected
8.686248208885463,not detected,not detected
8.245045914771202,25.188265892308575,624.0352263866488
8.088240366958415,25.517239750597753,620.1687058124219
8.088240366958415,25.79208209375708,626.837678615894
8.088240366958415,not detected,not detected
8.088240366958415,not detected,not detected
8.088240366958415,25.680110440290786,624.1207176733304
8.088240366958415,not detected,not detected
8.088240366958415,not detected,not detected
8.088240366958415,not detected,not detected
8.088240366958415,26.92654322337636,654.3650615258897
8.088240366958415,not detected,not detected
8.088240366958415,not detected,not detected
8.088240366958415,26.055399219466718,-
8.088240366958415,25.159608521593956,611.4908837836815
8.088240366958415,not detected,not detected
8.088240366958415,26.117543901847412,634.7349186181924
8.088240366958415,not detected,not detected
8.088240366958415,not detected,not detected
8.088240366958415,25.126589750689476,610.6896925165905
8.088240366958415,not detected,not detected
8.255113820766605,not detected,not detected
8.255113820766605,not detected,not detected
8.089262291039923,not detected,not detected
8.089262291039923,not detected,not detected
8.089262291039923,not detected,not detected
8.089262291039923,25.94905943746423,630.726243986299
8.508681016879413,not detected,not detected
8.355772154962517,26.51330199077277,665.6173315318341
8.98437114469026,26.32186760270681,710.4562832923492
8.878411578359932,25.221171762247224,-
8.878411578359932,not detected,not detected
8.878411578359932,26.38579975279164,703.7919700884158
8.665257477138798,25.54044974407029,664.9437193428784
8.904279845098717,not detected,not detected
8.904279845098717,25.597859340934985,684.791509021478
8.904279845098717,not detected,not detected
8.904279845098717,not detected,not detected
8.904279845098717,not detected,not detected
8.904279845098717,not detected,not detected
8.391391458813054,not detected,not detected
8.391391458813054,not detected,not detected
8.391391458813054,not detected,not detected
8.357588888840652,26.673805095126923,669.7860912584018
8.654658770091952,26.409098342034795,-
8.654658770091952,not detected,not detected
8.715337496678176,25.670596131293923,672.183727075443
8.715337496678176,26.984013109226805,706.5243437850994
8.992536935918295,not detected,not detected
8.54751480299061,28.549546701242527,733.0830191426268
8.54751480299061,not detected,not detected
8.837798047154843,25.185181816067487,-
8.837798047154843,26.760969389400543,710.524129028844
9.289972089058969,27.94669793340709,779.8721313481415
9.5000114829752,27.22074701100982,776.7922275392684
9.5000114829752,26.084015374466404,744.3953367385975
9.553133938153197,27.849891701245575,799.1612367551804
9.553133938153197,26.65638468264999,764.956039540872
9.180224035679343,26.140826658662768,720.9359356131497
8.073180180296477,26.120111517007228,-
8.073180180296477,not detected,not detected
8.073180180296477,not detected,not detected
8.022237049458738,not detected,not detected
8.042489098594443,not detected,not detected
8.042489098594443,not detected,not detected
8.042489098594443,not detected,not detected
8.042489098594443,26.5112961220893,640.6504301545368
8.042489098594443,not detected,not detected
8.042489098594443,25.704057581848414,621.1738086749791
8.042489098594443,not detected,not detected
8.042489098594443,not detected,not detected
8.422393577124778,not detected,not detected
8.422393577124778,not detected,not detected
8.422393577124778,27.909859115891773,706.2034544684328
8.422393577124778,not detected,not detected
8.422393577124778,27.47282975517897,695.1609546263855
8.216117951636814,not detected,not detected
8.216117951636814,not detected,not detected
8.216117951636814,not detected,not detected
8.216117951636814,27.025970663520926,667.1456881868926
8.216117951636814,25.311435509294324,624.8852190088318
8.216117951636814,not detected,not detected
8.216117951636814,not detected,not detected
8.216117951636814,not detected,not detected
8.216117951636814,not detected,not detected
8.216117951636814,not detected,not detected
8.216117951636814,26.087032767297345,644.0024146729885
8.230412498439641,25.795014078534425,637.9108188081888
8.230412498439641,25.130854408616703,621.5118946634376
8.029508197986075,not detected,not detected
8.029508197986075,26.102832780356763,629.7787294016028
8.029508197986075,not detected,not detected
8.021146674552803,not detected,not detected
9.035346947513755,26.51670320148998,719.7628399891322
8.949683538411477,not detected,not detected
8.949683538411477,not detected,not detected
8.223125212737479,not detected,not detected
8.223125212737479,not detected,not detected
8.2733021240621,26.451506107951378,657.5239050026673
8.2733021240621,not detected,not detected
8.2733021240621,25.738787258852007,639.8342898983285
8.2733021240621,26.355036696818324,-
8.2733021240621,26.11641911517127,649.2070772153274
8.2733021240621,not detected,not detected
8.94055317339296,27.559287178771573,740.1858173278423
8.94055317339296,26.56929263575304,713.6325207681641
8.57611070349724,26.887239697471053,692.7638324709322
8.324126138858547,not detected,not detected
8.324126138858547,not detected,not detected
8.324126138858547,not detected,not detected
8.237302583867319,25.578433667493965,633.0918932215806
8.237302583867319,not detected,not detected
8.779122811356252,26.021159505035744,686.3288649657967
9.402379115821924,27.356261530747275,772.6418263109827
8.933578930658625,28.02005476928234,751.9581127682842
8.933578930658625,25.141511723975835,-
9.07178535879396,26.99708750491799,735.7353494715832
9.939373115556387,28.681578819377496,856.2307402870966
9.939373115556387,26.654395913842606,795.7839584723297
10.215689667145224,29.544301743500966,906.4462541323103
10.049868408740318,28.304857656758085,854.3802843356337
10.049868408740318,28.185538101684806,850.782846854406
10.049868408740318,27.63153847670834,834.0799768658911
9.057486807566832,not detected,not detected
8.667417279107543,25.781030062310464,671.3648363057822
8.667417279107543,not detected,not detected
8.622117016215219,not detected,not detected
8.622117016215219,26.524351738851635,687.0881934148912
9.2456024801606,25.822336880327047,717.2291857128828
8.192867320835138,not detected,not detected
8.192867320835138,25.27828013613287,622.304785762717
8.192867320835138,not detected,not detected
8.419987390175633,not detected,not detected
8.419987390175633,not detected,not detected
8.419987390175633,not detected,not detected
8.419987390175633,not detected,not detected
8.419987390175633,not detected,not detected
9.11555154495868,27.511219420478966,753.3398160761329
8.626510983441234,not detected,not detected
8.626510983441234,not detected,not detected
8.8542687935264,not detected,not detected
8.45028589924064,25.74980465563622,653.7796335691712
8.45028589924064,not detected,not detected
8.45028589924064,25.299411939542082,642.3617919153783
8.682228944914302,28.01191862640087,730.6176721021651
8.292289580024311,not detected,not detected
8.292289580024311,25.010158719445297,-
8.292289580024311,not detected,not detected
8.292289580024311,25.393633062374757,-
8.83214776276032,not detected,not detected
9.097272534094328,26.0712743640373,712.5324646023823
8.395719961507293,not detected,not detected
8.395719961507293,not detected,not detected
8.344947360498624,26.4833049264631,664.0053566301054
8.676944998377667,27.231330692045386,709.8542759425344
8.676944998377667,28.18214413790409,734.6047438628361
8.676944998377667,26.72671234228849,696.7186389444963
8.676944998377667,25.313447383561666,659.930171999475
8.676944998377667,27.08739901851502,706.1076142982921
8.676944998377667,25.016768163214778,652.2073641681404
10.625098943610118,29.83541110646416,952.0125850883977
10.625098943610118,29.552887267230798,943.0070538510485
8.03272072873964,25.093477209897333,605.7066836202943
8.03272072873964,not detected,not detected
8.99290521032058,not detected,not detected
8.99290521032058,25.80719878237634,697.2450771814334
8.99290521032058,27.68679427712297,747.9541495354396
8.99290521032058,not detected,not detected
8.247357202347793,25.808225955592803,639.5489746440327
8.247357202347793,26.435996454333903,655.0813172766743
8.247357202347793,not detected,not detected
9.17676410495552,26.130222426019934,-
9.17676410495552,26.130007483715207,720.3667442163305
8.445909530718895,25.62619569216865,650.309591297664
8.445909530718895,not detected,not detected
8.033717709980488,not detected,not detected
8.033717709980488,not detected,not detected
8.070563654601289,not detected,not detected
8.04724603817449,not detected,not detected
8.04724603817449,not detected,not detected
8.04724603817449,not detected,not detected
8.04724603817449,not detected,not detected
8.04724603817449,not detected,not detected
8.04724603817449,not detected,not detected
8.04724603817449,not detected,not detected
8.04724603817449,26.623207580372956,643.73050517396
8.04724603817449,not detected,not detected
8.04724603817449,25.18353626048853,608.9743371983199
8.04724603817449,not detected,not detected
8.04724603817449,not detected,not detected
8.04724603817449,not detected,not detected
8.04724603817449,not detected,not detected
8.04724603817449,not detected,not detected
8.869498071745449,25.569399517905467,681.3632191592546
8.869498071745449,25.55331422639335,680.9352137731041
8.869498071745449,not detected,not detected
8.864449414438674,25.968215341623207,691.5817938372077
8.864449414438674,26.08410526392754,-
8.864449414438674,27.645628544296823,736.1898272838432
8.864449414438674,26.275950038327018,699.7654897932034
8.864449414438674,25.40784428715439,676.6796512402442
9.565753208208495,26.82082783940885,770.6842598548988
9.565753208208495,25.729137462536936,739.3557376801002
8.819096209074257,26.17760307058371,693.5884000073063
8.819096209074257,25.292403717856097,670.168425239561
8.819096209074257,25.687723001536504,680.6275016278005
8.819096209074257,not detected,not detected
9.446414107965275,28.255430345555073,801.7374875286448
8.54060371098639,not detected,not detected
8.54060371098639,28.01037615645218,718.6765676437606
8.096515087349042,25.43661073323837,618.8437077180672
8.791160160364326,25.644212184079826,677.327129489836
8.821203835317915,not detected,not detected
8.821203835317915,26.471013983016817,701.5186302152263
8.821203835317915,25.982086230485564,688.5798361177601
8.874382499850208,25.05138134939341,667.9466207323923
8.769459683531968,26.744916421685847,-
8.769459683531968,not detected,not detected
8.769459683531968,25.699975731588967,677.1247031377584
8.769459683531968,not detected,not detected
9.560214594318879,28.334182442204547,813.642593506173
9.560214594318879,28.480748066119784,817.8461899565126
8.739453739794776,27.367364845212713,718.527457134467
8.712768837267703,not detected,not detected
8.712768837267703,not detected,not detected
9.487648596385856,27.644083470371545,787.8320492081322
9.659448204308152,27.9761230045101,811.7017333582572
9.659448204308152,27.156279280019373,787.9440193812213
9.659448204308152,28.03986418815399,813.5488473439257
9.659448204308152,27.78601140700416,806.1926139708164
9.56505032203017,25.28111209024524,726.4453280202432
9.56505032203017,27.02393746673978,776.4559653062877
8.501825988146617,25.922527283231638,662.1664484050555
8.679209740421797,25.237620407045437,658.12780258569
8.679209740421797,26.317987664803443,686.2580046659882
9.285153134034893,27.33903412856369,762.54135526096
8.775492480122633,not detected,not detected
8.775492480122633,25.46287420574225,671.347783344399
9.320346418022542,27.387705520127348,766.7887091271253
8.774169898784896,26.04743009002125,686.6337311097052
8.074879521115223,not detected,not detected
8.074879521115223,not detected,not detected
8.074879521115223,not detected,not detected
8.006594017532123,not detected,not detected
8.956648857458111,not detected,not detected
8.956648857458111,not detected,not detected
8.956648857458111,26.949855382046795,725.1411742488123
8.52162208737786,not detected,not detected
8.52162208737786,not detected,not detected
8.52162208737786,not detected,not detected
8.52162208737786,26.086367529870724,667.8944971660089
8.52393942480522,26.634390482093036,682.0897932579093
8.52393942480522,not detected,not detected
8.52393942480522,not detected,not detected
8.577673318221082,not detected,not detected
8.577673318221082,not detected,not detected
8.577673318221082,25.12450384076774,647.5293586854896
8.481843009384214,not detected,not detected
9.541657400976751,26.535297449653633,760.5721518928214
10.153645833484124,28.323208285386606,-
8.951586246939383,25.257374459245902,679.2806975295509
8.073288776103105,26.555267557352117,644.1650305515573
8.073288776103105,not detected,not detected
8.073288776103105,not detected,not detected
8.073288776103105,not detected,not detected
8.906334816848313,27.022894143889847,723.0248288971976
8.767241455349764,not detected,not detected
8.572721033964967,not detected,not detected
8.572721033964967,25.298392459384477,651.628183486198
8.572721033964967,not detected,not detected
8.572721033964967,26.358819066424523,-
8.262088055783671,26.709767322663538,663.0353487080183
8.804759998385848,not detected,not detected
8.946443202837518,25.191942703033195,677.1348536854706
8.567711721173406,not detected,not detected
8.760051040729971,25.394475948373472,668.3707163810238
8.760051040729971,26.667644456966098,701.8297797371881
9.289504048599712,25.420264896749167,709.4249610244856
8.532426961828724,not detected,not detected
8.622680320568907,not detected,not detected
8.622680320568907,not detected,not detected
8.707203635454297,25.276204947302784,661.2551908229281
8.707203635454297,not detected,not detected
9.081230977632396,26.269978510583176,-
9.081230977632396,25.887619467781352,706.2743555439265
8.899603056399599,27.455308413872867,734.0240400234898
9.092805475641232,28.03514343436758,765.7543171912146
9.092805475641232,26.615703120589835,727.0342332188219
9.092805475641232,27.15070783480985,741.6283146036828
9.19705468531819,27.99489799469339,773.4118233012988
8.265203466438681,not detected,not detected
8.265203466438681,not detected,not detected
8.265203466438681,not detected,not detected
8.265203466438681,27.501389918870785,-
8.265203466438681,25.445584810662496,631.9388073479413
8.25467750381243,25.805047067481187,640.0370245382736
8.278238017012562,not detected,not detected
9.543455444443449,28.63150708405324,820.7305364917872
9.583237677965089,28.245756592325478,813.0573964546129
8.19521055240778,not detected,not detected
8.366990182696675,25.136353453535165,631.9468677235672
8.366990182696675,25.664261434694406,645.1978704107469
8.366990182696675,27.576113891893165,693.1872226311866
8.366990182696675,not detected,not detected
8.366990182696675,not detected,not detected
8.147493523101113,not detected,not detected
8.147493523101113,not detected,not detected
8.147493523101113,not detected,not detected
8.41202440642218,not detected,not detected
8.41202440642218,25.632192516010555,647.8558871043782
8.344301467880799,not detected,not detected
8.344301467880799,not detected,not detected
8.344301467880799,not detected,not detected
8.344301467880799,not detected,not detected
8.344301467880799,not detected,not detected
8.344301467880799,not detected,not detected
8.344301467880799,not detected,not detected
8.078709889963061,not detected,not detected
8.078709889963061,not detected,not detected
8.078709889963061,not detected,not detected
8.078709889963061,not detected,not detected
8.078709889963061,not detected,not detected
8.078709889963061,not detected,not detected
8.078709889963061,not detected,not detected
8.078709889963061,not detected,not detected
8.77482956103884,not detected,not detected
8.77482956103884,25.78926816135531,679.889297859455
8.77482956103884,25.110547487849907,662.0223231707648
8.512245552400325,26.94516206709468,689.0915078929979
8.512245552400325,25.53113302397459,652.9818205932063
8.512245552400325,25.35420154011515,648.4635678835199
8.894482217157863,not detected,not detected
8.894482217157863,28.440989647232442,759.9036299670396
9.096352448010816,25.630685704558747,700.4372519585763
9.42259001590746,26.79605703212981,758.4647783698997
9.42259001590746,26.19311339314587,741.4209062313648
9.292007042530157,27.37287828391754,764.0469333654477
8.99780353451087,29.35108487899578,793.2858857978705
8.99780353451087,25.860306953472655,699.0578839284768
9.242106155972246,28.443182397760268,789.6247334013448
8.862387055074398,27.815572720205218,740.537114815082
8.862387055074398,25.726516365997714,684.9950368425334
9.328514072047552,not detected,not detected
9.328514072047552,25.017424281603077,701.1261833719553
10.140273973434763,28.07596156476083,855.093827002897
9.659345277566242,28.426839096957018,824.7539619619815
9.98793751678395,27.866783737467454,835.995084290668
9.98793751678395,27.024168688776218,810.7471249195784
9.631071446561307,27.669252594768103,800.4536458394904
9.445940791763508,26.792179149017663,760.2320137718249
9.445940791763508,25.440757865364507,721.9356774814747
9.445940791763508,27.501983896876936,780.3463346377989
9.445940791763508,26.816682327554826,760.9263804928411
9.445940791763508,26.85611798071282,762.0439010272859
8.657766805069144,25.282856317929088,657.6792225000975
8.745296786968138,25.00622824866713,657.0606626717818
8.745296786968138,not detected,not detected
8.099853519648084,not detected,not detected
8.099853519648084,not detected,not detected
8.099853519648084,not detected,not detected
8.099853519648084,25.237529390914954,614.2608737926734
8.099853519648084,not detected,not detected
8.099853519648084,not detected,not detected
8.099853519648084,25.446377587356817,619.3357931897386
8.099853519648084,not detected,not detected
8.099853519648084,not detected,not detected
8.099853519648084,not detected,not detected
8.099853519648084,not detected,not detected
8.099853519648084,25.871357970130205,-
8.099853519648084,not detected,not detected
8.099853519648084,26.9934818622772,656.929747209168
8.120337340399061,not detected,not detected
8.120337340399061,not detected,not detected
8.120337340399061,not detected,not detected
8.53305921665639,not detected,not detected
8.252137200950123,not detected,not detected
8.252137200950123,not detected,not detected
8.252137200950123,not detected,not detected
8.252137200950123,not detected,not detected
8.482205475012897,25.319591821065778,645.2979411092076
8.482205475012897,25.645470689770615,-
8.482205475012897,not detected,not detected
8.482205475012897,not detected,not detected
8.138849728538089,25.02893097324967,612.1201241716949
8.138849728538089,not detected,not detected
8.138849728538089,not detected,not detected
8.138849728538089,not detected,not detected
8.138849728538089,25.518024985304677,624.0621121734255
8.042223200543447,not detected,not detected
8.810541472352643,not detected,not detected
8.810541472352643,25.93099993817197,686.3984511245138
9.270605421879946,27.734938545275725,-
8.759444374368536,not detected,not detected
8.759444374368536,25.024389785123887,658.5992509759267
8.759444374368536,27.19240704353659,715.5711307091378
8.952858741972452,25.42565297746372,683.8968385889319
8.952858741972452,26.448669253079984,711.3735992079254
8.952858741972452,25.588216618718157,688.263066539127
8.952858741972452,27.11915364033486,729.3818552312981
8.230657354655769,not detected,not detected
8.230657354655769,not detected,not detected
8.230657354655769,not detected,not detected
8.230657354655769,not detected,not detected
8.230657354655769,not detected,not detected
8.279578132291364,25.254474668948713,628.2891886346018
8.279578132291364,not detected,not detected
8.279578132291364,26.056480945129397,648.2100095132799
9.153916842133109,26.062575997145007,716.7239601089194
8.815700397616647,not detected,not detected
8.815700397616647,27.23077398720559,721.1750351992521
8.815700397616647,25.574044734875955,-
8.088267388118041,not detected,not detected
8.088267388118041,not detected,not detected
9.48822550892842,27.074048328564334,771.6540279431349
9.545293983490108,27.131951284050196,777.9473540559732
9.549694705981215,26.539048512073904,761.3194332325925
8.335586385850302,25.830217881577035,646.9300375516617
8.335586385850302,not detected,not detected
8.335586385850302,28.170404402879683,705.4505182736239
9.25274661702985,25.521814090873512,709.440636969384
8.299853025003577,26.03479856217817,649.2550048049599
8.299853025003577,not detected,not detected
8.299853025003577,not detected,not detected
8.784161227181116,not detected,not detected
8.784161227181116,26.388824354814773,696.4110631853699
8.51512808019094,26.230973777305827,671.0803041456674
8.51512808019094,not detected,not detected
8.940806510574467,27.750972257934492,745.3482203155363
8.597422029439553,not detected,not detected
8.183019261246034,not detected,not detected
8.20100233884434,not detected,not detected
8.20100233884434,25.671562736667703,632.597638135603
8.20100233884434,not detected,not detected
9.539416306993438,27.737649632761915,794.8029616733187
9.512417498819078,27.379586858245503,782.3381834224341
9.512417498819078,26.38713212266879,754.0162520419767
8.502138565636498,26.517219626626392,677.3592269229798
8.502138565636498,not detected,not detected
8.502138565636498,not detected,not detected
8.502138565636498,not detected,not detected
8.502138565636498,25.16071063916542,642.7595447922066
8.395060577730908,not detected,not detected
8.395060577730908,not detected,not detected
8.395060577730908,not detected,not detected
8.395060577730908,25.812809144844095,651.1002893571176
8.395060577730908,26.23541819326727,661.743775043747
8.395060577730908,26.39326523065938,665.7191813665132
8.101056060660614,not detected,not detected
8.101056060660614,26.143788958883682,636.3768999819902
8.101056060660614,not detected,not detected
8.101056060660614,25.724447077890705,626.1855637224692
8.101056060660614,not detected,not detected
8.101056060660614,not detected,not detected
8.101056060660614,not detected,not detected
8.101056060660614,not detected,not detected
8.134482153459668,not detected,not detected
8.134482153459668,not detected,not detected
8.80667969674504,not detected,not detected
8.516517644087351,not detected,not detected
8.516517644087351,27.20872949329989,696.1708744086652
8.516517644087351,not detected,not detected
8.516517644087351,not detected,not detected
8.516517644087351,26.46969110500362,677.288773987916
8.344705777678902,not detected,not detected
8.229795848803219,not detected,not detected
8.229795848803219,not detected,not detected
8.229795848803219,not detected,not detected
8.229795848803219,not detected,not detected
8.27884457629162,27.038599603310203,672.5450910291563
8.27884457629162,27.87931720911375,-
8.18399421878489,not detected,not detected
8.18399421878489,not detected,not detected
8.59228880327592,not detected,not detected
8.59228880327592,26.03465513225327,672.0918273700293
10.160715435129873,28.69994939603299,875.8360564471561
10.21716477954132,27.88641044977345,855.760152025775
10.090916722271897,28.143639087538627,852.9853548820856
10.833624679335298,29.735701373755546,967.4362847801877
